towerId,latitude,longitude,region,trafficCondition,activeConnections,trafficVolumeMB,callTraffic,peakUsage,blockedRequests,droppedCalls,timestamp,time
Tower-2,12.922915,80.127457,Tambaram,Low,515,222.65,73,793,1,2,16-12-2024 22:39,22:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,811,373.66,87,892,4,4,16-12-2024 22:49,22:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,791,226.78,51,1174,9,0,16-12-2024 22:59,22:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,999,233.46,94,1120,6,0,16-12-2024 23:09,23:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,585,254.36,83,770,5,3,16-12-2024 23:19,23:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,824,344.84,88,1230,10,4,16-12-2024 23:29,23:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,502,211.82,56,755,1,3,16-12-2024 23:39,23:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,596,250.39,76,938,1,2,16-12-2024 23:49,23:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,598,142.08,56,854,9,5,16-12-2024 23:59,23:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,526,234.16,66,632,2,1,17-12-2024 00:09,00:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,635,270.91,60,992,0,1,17-12-2024 00:19,00:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,751,305.42,59,935,6,3,17-12-2024 00:29,00:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,695,193.77,63,1112,6,1,17-12-2024 00:39,00:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,624,168.92,100,686,5,0,17-12-2024 00:49,00:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,848,172.7,68,1312,3,2,17-12-2024 00:59,00:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,561,274.86,99,968,10,5,17-12-2024 01:09,01:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,905,238.78,94,1016,6,3,17-12-2024 01:19,01:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,736,188.3,65,1031,6,1,17-12-2024 01:29,01:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,882,252.7,64,1127,4,0,17-12-2024 01:39,01:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,771,252.46,80,959,6,4,17-12-2024 01:49,01:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,981,414.48,52,1146,6,0,17-12-2024 01:59,01:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,929,291.98,80,1259,10,2,17-12-2024 02:09,02:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,583,243.3,81,811,9,0,17-12-2024 02:19,02:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,603,213.22,63,969,4,0,17-12-2024 02:29,02:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,927,377.08,52,1311,4,1,17-12-2024 02:39,02:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,648,323.29,84,895,10,4,17-12-2024 02:49,02:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,923,317.15,64,1390,4,4,17-12-2024 02:59,02:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,569,181.75,89,1023,0,4,17-12-2024 03:09,03:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,792,296.22,67,1233,3,5,17-12-2024 03:19,03:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,932,442.17,93,1272,10,5,17-12-2024 03:29,03:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,765,299.78,99,818,0,3,17-12-2024 03:39,03:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,874,253.07,59,1164,9,0,17-12-2024 03:49,03:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,541,230.04,50,927,9,0,17-12-2024 03:59,03:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,827,400.75,65,1149,7,1,17-12-2024 04:09,04:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,588,205.18,71,848,1,3,17-12-2024 04:19,04:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,556,139.04,58,762,7,5,17-12-2024 04:29,04:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,636,308.72,98,923,6,1,17-12-2024 04:39,04:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,840,379.84,98,1154,0,2,17-12-2024 04:49,04:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,624,170.14,91,875,5,4,17-12-2024 04:59,04:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,847,348.2,78,974,4,4,17-12-2024 05:09,05:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,523,223.9,51,942,7,1,17-12-2024 05:19,05:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,747,204.42,90,1109,5,0,17-12-2024 05:29,05:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,804,200.52,91,1299,10,3,17-12-2024 05:39,05:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,741,232.29,66,922,1,4,17-12-2024 05:49,05:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,912,184.72,82,1167,1,5,17-12-2024 05:59,05:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1461,428.28,78,1781,4,3,17-12-2024 06:09,06:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1588,680.74,73,1763,3,0,17-12-2024 06:19,06:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1882,418.41,98,2361,8,4,17-12-2024 06:29,06:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1480,643.3,57,1875,5,0,17-12-2024 06:39,06:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1504,660.86,86,1854,7,0,17-12-2024 06:49,06:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1192,535.62,93,1374,2,2,17-12-2024 06:59,06:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1665,415.61,56,1994,1,4,17-12-2024 07:09,07:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1187,346.14,89,1263,4,2,17-12-2024 07:19,07:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1656,525.4,62,1966,1,5,17-12-2024 07:29,07:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1057,443.26,65,1489,6,2,17-12-2024 07:39,07:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1831,661,94,2110,1,3,17-12-2024 07:49,07:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1941,585.79,59,2105,2,4,17-12-2024 07:59,07:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2377,1002.66,75,2662,5,5,17-12-2024 08:09,08:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2253,918.54,89,2517,0,2,17-12-2024 08:19,08:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2403,579.93,64,2712,3,1,17-12-2024 08:29,08:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2277,996.06,98,2669,6,2,17-12-2024 08:39,08:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2462,626.87,54,2945,2,2,17-12-2024 08:49,08:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2827,1008.42,61,3123,2,4,17-12-2024 08:59,08:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2405,1020.38,80,2580,6,2,17-12-2024 09:09,09:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2876,1398.93,54,3252,9,1,17-12-2024 09:19,09:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2821,1393.23,82,3017,8,3,17-12-2024 09:29,09:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2509,1227.81,71,2573,4,1,17-12-2024 09:39,09:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2259,529.11,98,2658,9,5,17-12-2024 09:49,09:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2966,775.38,56,3274,2,1,17-12-2024 09:59,09:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1889,386.38,68,2008,6,1,17-12-2024 10:09,10:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1187,592.78,89,1360,0,1,17-12-2024 10:19,10:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1932,609.47,70,2042,4,2,17-12-2024 10:29,10:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1273,566.98,69,1386,8,2,17-12-2024 10:39,10:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1232,442.07,87,1460,5,0,17-12-2024 10:49,10:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1186,585.6,85,1380,5,4,17-12-2024 10:59,10:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1763,838.89,99,2136,4,4,17-12-2024 11:09,11:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1236,363,62,1733,9,4,17-12-2024 11:19,11:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1010,290.01,58,1370,0,3,17-12-2024 11:29,11:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1254,375.73,58,1433,2,2,17-12-2024 11:39,11:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1839,500.12,80,2043,1,1,17-12-2024 11:49,11:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1153,563.19,94,1267,4,3,17-12-2024 11:59,11:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1848,445.22,50,1939,3,4,17-12-2024 12:09,12:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1344,532.28,60,1528,9,2,17-12-2024 12:19,12:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1062,506.2,51,1219,6,3,17-12-2024 12:29,12:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1853,658.53,98,2173,5,0,17-12-2024 12:39,12:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1071,391.47,61,1325,2,2,17-12-2024 12:49,12:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1059,293.32,51,1513,8,2,17-12-2024 12:59,12:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1524,341,99,1716,7,5,17-12-2024 13:09,13:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1727,830.5,68,2082,10,1,17-12-2024 13:19,13:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1401,667.68,92,1671,7,0,17-12-2024 13:29,13:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1975,774.74,96,2265,10,4,17-12-2024 13:39,13:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1329,572.73,99,1391,1,4,17-12-2024 13:49,13:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1822,686.81,86,2098,2,2,17-12-2024 13:59,13:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1582,338.51,74,1844,9,0,17-12-2024 14:09,14:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1910,662.74,88,2249,1,5,17-12-2024 14:19,14:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1834,438.41,55,2315,0,4,17-12-2024 14:29,14:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1607,379,58,1703,1,3,17-12-2024 14:39,14:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1532,504.86,58,1683,9,1,17-12-2024 14:49,14:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1863,571.01,65,2060,9,3,17-12-2024 14:59,14:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1654,571.55,55,1942,3,1,17-12-2024 15:09,15:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1887,570.74,72,2074,9,4,17-12-2024 15:19,15:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1848,754.22,99,2286,2,4,17-12-2024 15:29,15:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1838,862.22,56,2177,1,4,17-12-2024 15:39,15:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1364,523.86,81,1450,2,5,17-12-2024 15:49,15:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1053,523.55,65,1415,1,0,17-12-2024 15:59,15:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1399,406.23,59,1668,9,0,17-12-2024 16:09,16:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1767,718.7,62,2066,7,1,17-12-2024 16:19,16:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1942,476.36,99,2227,2,3,17-12-2024 16:29,16:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1123,365.95,77,1207,9,0,17-12-2024 16:39,16:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1738,777.41,100,2036,9,1,17-12-2024 16:49,16:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1993,821.43,72,2463,7,2,17-12-2024 16:59,16:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2072,1004.09,79,2250,6,1,17-12-2024 17:09,17:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2694,1083.97,91,3054,2,5,17-12-2024 17:19,17:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2640,1106.55,79,3075,6,4,17-12-2024 17:29,17:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2304,475.36,97,2750,1,1,17-12-2024 17:39,17:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2279,981.74,95,2524,0,0,17-12-2024 17:49,17:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2414,571.46,66,2879,8,5,17-12-2024 17:59,17:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2918,1228.57,57,3253,1,2,17-12-2024 18:09,18:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2884,673.43,58,3138,10,3,17-12-2024 18:19,18:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2630,858.85,55,3096,0,5,17-12-2024 18:29,18:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2731,739.96,66,3158,5,1,17-12-2024 18:39,18:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2796,1171.07,98,3213,1,0,17-12-2024 18:49,18:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2367,1055.92,62,2459,7,3,17-12-2024 18:59,18:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2505,1055.01,99,2582,2,0,17-12-2024 19:09,19:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2049,797.95,76,2217,0,5,17-12-2024 19:19,19:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2430,713.39,99,2566,1,2,17-12-2024 19:29,19:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2406,674.26,65,2680,10,4,17-12-2024 19:39,19:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2570,807.08,65,2741,7,2,17-12-2024 19:49,19:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2889,1045.2,71,3313,5,0,17-12-2024 19:59,19:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2883,941.56,60,3183,10,4,17-12-2024 20:09,20:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2080,429.59,52,2220,1,1,17-12-2024 20:19,20:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2159,460.59,85,2405,2,1,17-12-2024 20:29,20:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2010,586.62,66,2113,1,3,17-12-2024 20:39,20:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2436,1104.25,100,2845,0,0,17-12-2024 20:49,20:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2629,800.81,97,2828,6,5,17-12-2024 20:59,20:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2551,661.47,61,2855,7,3,17-12-2024 21:09,21:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2944,1074.35,51,3237,7,0,17-12-2024 21:19,21:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2981,1162.88,65,3460,4,2,17-12-2024 21:29,21:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2419,500.56,58,2686,2,1,17-12-2024 21:39,21:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2465,602.99,63,2649,0,4,17-12-2024 21:49,21:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2506,573.86,78,2566,10,4,17-12-2024 21:59,21:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,894,433.67,58,1308,1,3,17-12-2024 22:09,22:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,776,261.6,63,1230,7,0,17-12-2024 22:19,22:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,511,117.65,91,745,5,0,17-12-2024 22:29,22:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,587,240.76,62,905,8,5,17-12-2024 22:39,22:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,755,316.57,93,1173,9,2,17-12-2024 22:49,22:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,530,237.12,77,723,3,0,17-12-2024 22:59,22:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,655,136.1,71,801,1,5,17-12-2024 23:09,23:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,522,162.33,92,865,4,3,17-12-2024 23:19,23:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,664,282.59,91,1073,0,3,17-12-2024 23:29,23:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,882,317.24,61,1267,4,2,17-12-2024 23:39,23:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,693,267.77,59,998,5,1,17-12-2024 23:49,23:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,631,134.52,69,843,9,0,17-12-2024 23:59,23:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,784,388.92,52,958,2,0,18-12-2024 00:09,00:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,949,210.92,65,1266,6,3,18-12-2024 00:19,00:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,722,193.6,90,975,0,1,18-12-2024 00:29,00:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,704,263.54,80,779,6,2,18-12-2024 00:39,00:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,618,270.15,75,822,3,1,18-12-2024 00:49,00:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,848,184.25,99,914,10,2,18-12-2024 00:59,00:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,817,275.54,93,1259,9,1,18-12-2024 01:09,01:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,780,233.15,94,1194,9,0,18-12-2024 01:19,01:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,514,193.44,95,908,1,3,18-12-2024 01:29,01:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,695,327.17,93,1171,0,4,18-12-2024 01:39,01:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,626,184.96,57,750,0,0,18-12-2024 01:49,01:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,933,229.67,94,1272,8,4,18-12-2024 01:59,01:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,736,206.49,69,888,10,4,18-12-2024 02:09,02:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,642,313.52,53,938,7,0,18-12-2024 02:19,02:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,905,431,89,1261,0,1,18-12-2024 02:29,02:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,996,310.91,92,1207,3,1,18-12-2024 02:39,02:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,878,217.38,90,1352,7,5,18-12-2024 02:49,02:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,618,183.11,78,740,0,4,18-12-2024 02:59,02:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,505,183.66,72,704,6,4,18-12-2024 03:09,03:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,951,250.46,82,1119,10,4,18-12-2024 03:19,03:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,876,251.04,71,1048,4,3,18-12-2024 03:29,03:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,925,391.9,95,1182,4,4,18-12-2024 03:39,03:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,556,249.55,100,670,9,4,18-12-2024 03:49,03:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,642,249.39,79,972,8,5,18-12-2024 03:59,03:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,644,235.66,67,935,10,1,18-12-2024 04:09,04:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,733,238.3,60,1004,2,3,18-12-2024 04:19,04:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,744,237.02,96,1208,1,5,18-12-2024 04:29,04:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,500,187.39,61,687,2,4,18-12-2024 04:39,04:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,977,478.69,72,1408,7,5,18-12-2024 04:49,04:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,700,185.6,99,967,4,0,18-12-2024 04:59,04:59:00
Tower-2,12.922915,80.127457,Tambaram,Low,648,319.11,82,841,0,5,18-12-2024 05:09,05:09:00
Tower-2,12.922915,80.127457,Tambaram,Low,866,208.61,83,1010,7,3,18-12-2024 05:19,05:19:00
Tower-2,12.922915,80.127457,Tambaram,Low,955,374.3,60,1274,6,0,18-12-2024 05:29,05:29:00
Tower-2,12.922915,80.127457,Tambaram,Low,746,343.92,100,984,6,3,18-12-2024 05:39,05:39:00
Tower-2,12.922915,80.127457,Tambaram,Low,533,173.04,55,845,7,5,18-12-2024 05:49,05:49:00
Tower-2,12.922915,80.127457,Tambaram,Low,804,355.42,56,1282,2,1,18-12-2024 05:59,05:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1299,322.46,56,1766,1,4,18-12-2024 06:09,06:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1947,473.63,51,2055,4,3,18-12-2024 06:19,06:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1446,444.17,78,1805,0,1,18-12-2024 06:29,06:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1896,697.41,62,2005,2,1,18-12-2024 06:39,06:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1212,405.63,62,1285,6,4,18-12-2024 06:49,06:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1900,760.57,77,2130,9,2,18-12-2024 06:59,06:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1024,328.54,81,1376,1,1,18-12-2024 07:09,07:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1693,832.17,57,2109,5,2,18-12-2024 07:19,07:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1725,368.63,93,2170,5,1,18-12-2024 07:29,07:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1063,476.21,80,1282,5,2,18-12-2024 07:39,07:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1304,525.91,67,1446,0,1,18-12-2024 07:49,07:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1451,713.09,65,1806,5,5,18-12-2024 07:59,07:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2623,940.53,82,2807,0,2,18-12-2024 08:09,08:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2329,1054.61,79,2506,6,2,18-12-2024 08:19,08:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2243,614.88,92,2337,3,4,18-12-2024 08:29,08:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,3000,708.06,74,3335,7,5,18-12-2024 08:39,08:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2313,756.23,71,2482,5,5,18-12-2024 08:49,08:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2073,853.59,54,2363,7,4,18-12-2024 08:59,08:59:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2533,1187.98,65,3009,7,0,18-12-2024 09:09,09:09:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2314,469.87,100,2688,6,5,18-12-2024 09:19,09:19:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2681,965.97,84,3068,1,5,18-12-2024 09:29,09:29:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2716,663.77,56,3087,10,0,18-12-2024 09:39,09:39:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2484,956.07,63,2856,10,5,18-12-2024 09:49,09:49:00
Tower-2,12.922915,80.127457,Tambaram,Peak,2925,960.27,99,2989,7,0,18-12-2024 09:59,09:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1599,507.7,58,1891,10,3,18-12-2024 10:09,10:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1577,485.58,90,1900,2,3,18-12-2024 10:19,10:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1316,540.65,98,1518,1,3,18-12-2024 10:29,10:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1403,557.81,97,1633,2,3,18-12-2024 10:39,10:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1400,595.09,94,1746,1,0,18-12-2024 10:49,10:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1869,413.27,90,2235,3,2,18-12-2024 10:59,10:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1597,725.16,56,1984,1,1,18-12-2024 11:09,11:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1117,439.85,54,1472,9,1,18-12-2024 11:19,11:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1277,498.57,54,1351,3,5,18-12-2024 11:29,11:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1179,365.4,95,1522,10,4,18-12-2024 11:39,11:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1223,263.06,90,1662,3,0,18-12-2024 11:49,11:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1720,665.09,53,1943,2,2,18-12-2024 11:59,11:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1584,352.43,56,1761,4,4,18-12-2024 12:09,12:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1993,579.7,67,2275,2,0,18-12-2024 12:19,12:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1149,497.16,86,1563,6,3,18-12-2024 12:29,12:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1293,509.3,98,1655,5,3,18-12-2024 12:39,12:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1805,590.6,60,2144,9,2,18-12-2024 12:49,12:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1032,374.63,70,1317,8,0,18-12-2024 12:59,12:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1567,395.35,80,1893,9,4,18-12-2024 13:09,13:09:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1797,430.28,67,2029,2,2,18-12-2024 13:19,13:19:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1857,626.64,50,2173,2,1,18-12-2024 13:29,13:29:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1761,635.63,75,2189,2,2,18-12-2024 13:39,13:39:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1986,969.34,58,2046,0,1,18-12-2024 13:49,13:49:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1788,467.05,94,2271,1,1,18-12-2024 13:59,13:59:00
Tower-2,12.922915,80.127457,Tambaram,Moderate,1283,445.4,96,1639,8,2,18-12-2024 14:09,14:09:00
